Word,Probability 1,Probability 2,Predicted Language
creencias,0.16129032258064516,0.0975609756097561,Spanish
Considerando,0.3793103448275862,0.14285714285714285,Spanish
esencial,0.1935483870967742,0.07317073170731707,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
derechos,0.375,0,Spanish
humanos,0.36,0.12195121951219512,Spanish
sean,0.14285714285714285,0,Spanish
protegidos,0.3181818181818182,0,Spanish
por,0.5833333333333334,0.13333333333333333,Spanish
un,0.5833333333333334,0.13333333333333333,Spanish
régimen,0.625,0.6875,Italian
de,0.625,0.6875,Italian
Derecho,1.0,0,Spanish
a,1.0,0,Spanish
fin,0.5,0.8,Italian
de,0.5,0.8,Italian
que,0.7692307692307693,0.5294117647058824,Spanish
el,0.7692307692307693,0.5294117647058824,Spanish
hombre,0.7333333333333333,0,Spanish
no,0.7333333333333333,0,Spanish
se,0.7333333333333333,0,Spanish
vea,0.1,0,Spanish
compelido,0.1951219512195122,0,Spanish
al,0.1951219512195122,0,Spanish
supremo,0.2222222222222222,0,Spanish
recurso,0.6,0.4666666666666667,Spanish
de,0.6,0.4666666666666667,Spanish
la,0.6,0.4666666666666667,Spanish
rebelión,1.0,0,Spanish
contra,0.625,0.2727272727272727,Spanish
la,0.625,0.2727272727272727,Spanish
tiranía,1.0,0,Spanish
y,1.0,0,Spanish
la,1.0,0,Spanish
opresión,1.0,0,Spanish
Considerando,0.3793103448275862,0.14285714285714285,Spanish
también,1.0,0,Spanish
esencial,0.1935483870967742,0.07317073170731707,Spanish
promover,0.6,0.7142857142857143,Italian
el,0.6,0.7142857142857143,Italian
desarrollo,0.3333333333333333,0.05660377358490566,Spanish
de,0.3333333333333333,0.05660377358490566,Spanish
relaciones,0.3793103448275862,0.10606060606060606,Spanish
amistosas,0.06666666666666667,0,Spanish
entre,0.09375,0.06060606060606061,Spanish
las,0.10294117647058823,0.03278688524590164,Spanish
naciones,0.3793103448275862,0.10606060606060606,Spanish
Considerando,0.3793103448275862,0.14285714285714285,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
pueblos,0.5306122448979592,0.03225806451612903,Spanish
de,0.5306122448979592,0.03225806451612903,Spanish
las,0.10294117647058823,0.03278688524590164,Spanish
Naciones,0.3793103448275862,0.10606060606060606,Spanish
Unidas,0.1568627450980392,0,Spanish
han,0.5714285714285714,0.3888888888888889,Spanish
reafirmado,0.2857142857142857,0,Spanish
en,0.2857142857142857,0,Spanish
la,0.2857142857142857,0,Spanish
Carta,0.3870967741935484,0.08823529411764706,Spanish
su,0.3870967741935484,0.08823529411764706,Spanish
fe,0.3870967741935484,0.08823529411764706,Spanish
en,0.3870967741935484,0.08823529411764706,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
derechos,0.375,0,Spanish
fundamentales,0.43333333333333335,0.0425531914893617,Spanish
del,0.08163265306122448,0.515625,Italian
hombre,0.7333333333333333,0,Spanish
en,0.7333333333333333,0,Spanish
la,0.7333333333333333,0,Spanish
dignidad,0.29411764705882354,0,Spanish
y,0.29411764705882354,0,Spanish
el,0.29411764705882354,0,Spanish
valor,0.04081632653061224,0.1935483870967742,Italian
de,0.04081632653061224,0.1935483870967742,Italian
la,0.04081632653061224,0.1935483870967742,Italian
persona,0.3076923076923077,0.09009009009009009,Spanish
humana,0.046511627906976744,0.041666666666666664,Spanish
y,0.046511627906976744,0.041666666666666664,Spanish
en,0.046511627906976744,0.041666666666666664,Spanish
la,0.046511627906976744,0.041666666666666664,Spanish
igualdad,0.29411764705882354,0,Spanish
de,0.29411764705882354,0,Spanish
derechos,0.375,0,Spanish
de,0.375,0,Spanish
hombres,0.2441860465116279,0.15873015873015872,Spanish
y,0.2441860465116279,0.15873015873015872,Spanish
mujeres,0.2441860465116279,0.15873015873015872,Spanish
;,0.2441860465116279,0.15873015873015872,Spanish
y,0.2441860465116279,0.15873015873015872,Spanish
se,0.2441860465116279,0.15873015873015872,Spanish
han,0.5714285714285714,0.3888888888888889,Spanish
declarado,0.2857142857142857,0,Spanish
resueltos,0.20689655172413793,0,Spanish
a,0.20689655172413793,0,Spanish
promover,0.6,0.7142857142857143,Italian
el,0.6,0.7142857142857143,Italian
progreso,0.0379746835443038,0,Spanish
social,0.1935483870967742,0.07317073170731707,Spanish
y,0.1935483870967742,0.07317073170731707,Spanish
a,0.1935483870967742,0.07317073170731707,Spanish
elevar,0.2857142857142857,0,Spanish
el,0.2857142857142857,0,Spanish
nivel,0.1,0,Spanish
de,0.1,0,Spanish
vida,0.4634146341463415,0,Spanish
dentro,0.0625,0.21212121212121213,Italian
de,0.0625,0.21212121212121213,Italian
un,0.0625,0.21212121212121213,Italian
concepto,0.5,0,Spanish
más,1.0,0,Spanish
amplio,0.04878048780487805,0.029411764705882353,Spanish
de,0.04878048780487805,0.029411764705882353,Spanish
la,0.04878048780487805,0.029411764705882353,Spanish
libertad,0.358974358974359,0.07272727272727272,Spanish
Considerando,0.3793103448275862,0.14285714285714285,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
Estados,0.3181818181818182,0,Spanish
Miembros,0.18518518518518517,0,Spanish
se,0.18518518518518517,0,Spanish
han,0.5714285714285714,0.3888888888888889,Spanish
comprometido,0.1951219512195122,0,Spanish
a,0.1951219512195122,0,Spanish
asegurar,0.06896551724137931,0.09090909090909091,Italian
en,0.06896551724137931,0.09090909090909091,Italian
cooperación,1.0,0,Spanish
con,0.6206896551724138,0.41333333333333333,Spanish
la,0.6206896551724138,0.41333333333333333,Spanish
Organización,1.0,0,Spanish
de,1.0,0,Spanish
las,0.10294117647058823,0.03278688524590164,Spanish
Naciones,0.3793103448275862,0.10606060606060606,Spanish
Unidas,0.1568627450980392,0,Spanish
el,0.1568627450980392,0,Spanish
respeto,0.2727272727272727,0,Spanish
universal,0.3333333333333333,0.26666666666666666,Spanish
y,0.3333333333333333,0.26666666666666666,Spanish
efectivo,0.3333333333333333,0.125,Spanish
a,0.3333333333333333,0.125,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
derechos,0.375,0,Spanish
y,0.375,0,Spanish
libertades,0.047619047619047616,0,Spanish
fundamentales,0.43333333333333335,0.0425531914893617,Spanish
del,0.08163265306122448,0.515625,Italian
hombre,0.7333333333333333,0,Spanish
y,0.7333333333333333,0,Spanish
Considerando,0.3793103448275862,0.14285714285714285,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
una,0.29411764705882354,0.36363636363636365,Italian
concepción,1.0,0,Spanish
común,1.0,0,Spanish
de,1.0,0,Spanish
estos,0.20689655172413793,0,Spanish
derechos,0.375,0,Spanish
y,0.375,0,Spanish
libertades,0.047619047619047616,0,Spanish
es,0.047619047619047616,0,Spanish
de,0.047619047619047616,0,Spanish
la,0.047619047619047616,0,Spanish
mayor,1.0,0,Spanish
importancia,0.20689655172413793,0.2,Spanish
para,0.1864406779661017,0.16981132075471697,Spanish
el,0.1864406779661017,0.16981132075471697,Spanish
pleno,0.026785714285714284,0.03125,Italian
cumplimiento,0.2545454545454545,0.32727272727272727,Italian
de,0.2545454545454545,0.32727272727272727,Italian
dicho,1.0,0,Spanish
compromiso,0.11764705882352941,0.08695652173913043,Spanish
La,0.11764705882352941,0.08695652173913043,Spanish
Asamblea,0.06666666666666667,0.02127659574468085,Spanish
General,0.034482758620689655,0.045454545454545456,Italian
Proclama,0.18181818181818182,0.1,Spanish
la,0.18181818181818182,0.1,Spanish
presente,0.4,0.4,Italian
Declaración,1.0,0,Spanish
Universal,0.3333333333333333,0.26666666666666666,Spanish
de,0.3333333333333333,0.26666666666666666,Spanish
Derechos,0.375,0,Spanish
Humanos,0.36,0.12195121951219512,Spanish
como,0.25,0.18181818181818182,Spanish
ideal,0.2857142857142857,0.3333333333333333,Italian
común,1.0,0,Spanish
por,0.5833333333333334,0.13333333333333333,Spanish
el,0.5833333333333334,0.13333333333333333,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
todos,0.3181818181818182,0,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
pueblos,0.5306122448979592,0.03225806451612903,Spanish
y,0.5306122448979592,0.03225806451612903,Spanish
naciones,0.3793103448275862,0.10606060606060606,Spanish
deben,0.13333333333333333,0,Spanish
esforzarse,0.24,0.13333333333333333,Spanish
a,0.24,0.13333333333333333,Spanish
fin,0.5,0.8,Italian
de,0.5,0.8,Italian
que,0.7692307692307693,0.5294117647058824,Spanish
tanto,0.2545454545454545,0.32727272727272727,Italian
los,0.5306122448979592,0.03225806451612903,Spanish
individuos,0.5,0,Spanish
como,0.25,0.18181818181818182,Spanish
las,0.10294117647058823,0.03278688524590164,Spanish
instituciones,0.3793103448275862,0.10606060606060606,Spanish
inspirándose,0.01098901098901099,0,Spanish
constantemente,0.4,0.4,Italian
en,0.4,0.4,Italian
ella,0.6666666666666666,0.7547169811320755,Italian
promuevan,0.14285714285714285,0.2857142857142857,Italian
mediante,0.4,0.4,Italian
la,0.4,0.4,Italian
enseñanza,1.0,0.75,Spanish
y,1.0,0.75,Spanish
la,1.0,0.75,Spanish
educación,1.0,0,Spanish
el,1.0,0,Spanish
respeto,0.2727272727272727,0,Spanish
a,0.2727272727272727,0,Spanish
estos,0.20689655172413793,0,Spanish
derechos,0.375,0,Spanish
y,0.375,0,Spanish
libertades,0.047619047619047616,0,Spanish
y,0.047619047619047616,0,Spanish
aseguren,0.03488372093023256,0.047619047619047616,Italian
por,0.5833333333333334,0.13333333333333333,Spanish
medidas,0.1568627450980392,0,Spanish
progresivas,0.14285714285714285,0,Spanish
de,0.14285714285714285,0,Spanish
carácter,0.30952380952380953,0.20833333333333334,Spanish
nacional,0.2328767123287671,0.18032786885245902,Spanish
e,0.2328767123287671,0.18032786885245902,Spanish
internacional,0.2328767123287671,0.18032786885245902,Spanish
su,0.2328767123287671,0.18032786885245902,Spanish
reconocimiento,0.2545454545454545,0.32727272727272727,Italian
y,0.2545454545454545,0.32727272727272727,Italian
aplicación,1.0,0,Spanish
universales,0.43333333333333335,0.0425531914893617,Spanish
y,0.43333333333333335,0.0425531914893617,Spanish
efectivos,0.5,0,Spanish
tanto,0.2545454545454545,0.32727272727272727,Italian
entre,0.09375,0.06060606060606061,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
pueblos,0.5306122448979592,0.03225806451612903,Spanish
de,0.5306122448979592,0.03225806451612903,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
Estados,0.3181818181818182,0,Spanish
Miembros,0.18518518518518517,0,Spanish
como,0.25,0.18181818181818182,Spanish
entre,0.09375,0.06060606060606061,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
de,0.5306122448979592,0.03225806451612903,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
territorios,0.05555555555555555,0,Spanish
colocados,0.3181818181818182,0,Spanish
bajo,0.6666666666666666,0,Spanish
su,0.6666666666666666,0,Spanish
jurisdicción,1.0,0,Spanish
Artículo,0.85,0,Spanish
1,0.85,0,Spanish
Todos,0.3181818181818182,0,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
seres,0.2441860465116279,0.15873015873015872,Spanish
humanos,0.36,0.12195121951219512,Spanish
nacen,0.4,0.125,Spanish
libres,0.2441860465116279,0.15873015873015872,Spanish
e,0.2441860465116279,0.15873015873015872,Spanish
iguales,0.43333333333333335,0.0425531914893617,Spanish
en,0.43333333333333335,0.0425531914893617,Spanish
dignidad,0.29411764705882354,0,Spanish
y,0.29411764705882354,0,Spanish
derechos,0.375,0,Spanish
y,0.375,0,Spanish
dotados,0.3181818181818182,0,Spanish
como,0.25,0.18181818181818182,Spanish
están,1.0,0,Spanish
de,1.0,0,Spanish
razón,1.0,0,Spanish
y,1.0,0,Spanish
conciencia,0.20689655172413793,0.2,Spanish
deben,0.13333333333333333,0,Spanish
comportarse,0.24,0.13333333333333333,Spanish
fraternalmente,0.4,0.4,Italian
los,0.5306122448979592,0.03225806451612903,Spanish
unos,0.36,0.12195121951219512,Spanish
con,0.6206896551724138,0.41333333333333333,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
otros,0.18518518518518517,0,Spanish
Artículo,0.85,0,Spanish
2,0.85,0,Spanish
Toda,0.5833333333333334,0.3333333333333333,Spanish
persona,0.3076923076923077,0.09009009009009009,Spanish
tiene,0.15178571428571427,0.046875,Spanish
los,0.5306122448979592,0.03225806451612903,Spanish
derechos,0.375,0,Spanish
y,0.375,0,Spanish
libertades,0.047619047619047616,0,Spanish
proclamados,0.3181818181818182,0,Spanish
en,0.3181818181818182,0,Spanish
esta,0.2916666666666667,0.4857142857142857,Italian
Declaración,1.0,0,Spanish
sin,0.15789473684210525,0.022222222222222223,Spanish
distinción,1.0,0,Spanish
alguna,0.29411764705882354,0.36363636363636365,Italian
de,0.29411764705882354,0.36363636363636365,Italian
raza,0.5,0,Spanish
color,0.04081632653061224,0.1935483870967742,Italian
sexo,0.5,0,Spanish
idioma,0.027777777777777776,0,Spanish
religión,1.0,0,Spanish
opinión,1.0,0,Spanish
política,0.3333333333333333,0.0975609756097561,Spanish
o,0.3333333333333333,0.0975609756097561,Spanish
de,0.3333333333333333,0.0975609756097561,Spanish
cualquier,0.13043478260869565,0,Spanish
otra,0.625,0.2727272727272727,Spanish
índole,0.2222222222222222,0.05714285714285714,Spanish
origen,1.0,0.25,Spanish
nacional,0.2328767123287671,0.18032786885245902,Spanish
o,0.2328767123287671,0.18032786885245902,Spanish
social,0.1935483870967742,0.07317073170731707,Spanish
posición,1.0,0,Spanish
económica,0.3333333333333333,0.0975609756097561,Spanish
nacimiento,0.2545454545454545,0.32727272727272727,Italian
o,0.2545454545454545,0.32727272727272727,Italian
cualquier,0.13043478260869565,0,Spanish
otra,0.625,0.2727272727272727,Spanish
condición,1.0,0,Spanish
Además,1.0,0,Spanish
no,1.0,0,Spanish
se,1.0,0,Spanish
hará,0.0847457627118644,0,Spanish
distinción,1.0,0,Spanish
alguna,0.29411764705882354,0.36363636363636365,Italian
fundada,0.14285714285714285,0.10526315789473684,Spanish
en,0.14285714285714285,0.10526315789473684,Spanish
la,0.14285714285714285,0.10526315789473684,Spanish
condición,1.0,0,Spanish
política,0.3333333333333333,0.0975609756097561,Spanish
jurídica,0.3333333333333333,0.0975609756097561,Spanish
o,0.3333333333333333,0.0975609756097561,Spanish
internacional,0.2328767123287671,0.18032786885245902,Spanish
del,0.08163265306122448,0.515625,Italian
país,1.0,0,Spanish
o,1.0,0,Spanish
territorio,0.11764705882352941,0.0425531914893617,Spanish
de,0.11764705882352941,0.0425531914893617,Spanish
cuya,1.0,0,Spanish
jurisdicción,1.0,0,Spanish
dependa,0.20689655172413793,0.19047619047619047,Spanish
una,0.29411764705882354,0.36363636363636365,Italian
persona,0.3076923076923077,0.09009009009009009,Spanish
tanto,0.2545454545454545,0.32727272727272727,Italian
si,0.2545454545454545,0.32727272727272727,Italian
se,0.2545454545454545,0.32727272727272727,Italian
trata,0.4,0.057692307692307696,Spanish
de,0.4,0.057692307692307696,Spanish
un,0.4,0.057692307692307696,Spanish
país,1.0,0,Spanish
independiente,0.4,0.4,Italian
como,0.25,0.18181818181818182,Spanish
de,0.25,0.18181818181818182,Spanish
un,0.25,0.18181818181818182,Spanish
territorio,0.11764705882352941,0.0425531914893617,Spanish
bajo,0.6666666666666666,0,Spanish
administración,1.0,0,Spanish
fiduciaria,0.20588235294117646,0.05319148936170213,Spanish
no,0.20588235294117646,0.05319148936170213,Spanish
autónomo,0.25,0.18181818181818182,Spanish
o,0.25,0.18181818181818182,Spanish
sometido,0.1951219512195122,0,Spanish
a,0.1951219512195122,0,Spanish
cualquier,0.13043478260869565,0,Spanish
otra,0.625,0.2727272727272727,Spanish
limitación,1.0,0,Spanish
de,1.0,0,Spanish
soberanía,1.0,0,Spanish
Artículo,0.85,0,Spanish
3,0.85,0,Spanish
Todo,0.2916666666666667,0,Spanish
individuo,0.3333333333333333,0.8695652173913043,Italian
tiene,0.15178571428571427,0.046875,Spanish
derecho,1.0,0,Spanish
a,1.0,0,Spanish
la,1.0,0,Spanish
vida,0.4634146341463415,0,Spanish
a,0.4634146341463415,0,Spanish
la,0.4634146341463415,0,Spanish
libertad,0.358974358974359,0.07272727272727272,Spanish
y,0.358974358974359,0.07272727272727272,Spanish
a,0.358974358974359,0.07272727272727272,Spanish
la,0.358974358974359,0.07272727272727272,Spanish
seguridad,0.29411764705882354,0,Spanish
de,0.29411764705882354,0,Spanish
su,0.29411764705882354,0,Spanish
persona,0.3076923076923077,0.09009009009009009,Spanish
Artículo,0.85,0,Spanish
4,0.85,0,Spanish
Nadie,0.2222222222222222,0.007575757575757576,Spanish
estará,0.0847457627118644,0,Spanish
sometido,0.1951219512195122,0,Spanish
a,0.1951219512195122,0,Spanish
esclavitud,0.3333333333333333,0,Spanish
ni,0.3333333333333333,0,Spanish
a,0.3333333333333333,0,Spanish
servidumbre,0.7333333333333333,0,Spanish
;,0.7333333333333333,0,Spanish
la,0.7333333333333333,0,Spanish
esclavitud,0.3333333333333333,0,Spanish
y,0.3333333333333333,0,Spanish
la,0.3333333333333333,0,Spanish
trata,0.4,0.057692307692307696,Spanish
de,0.4,0.057692307692307696,Spanish
esclavos,0.5,0,Spanish
están,1.0,0,Spanish
prohibidas,0.1568627450980392,0,Spanish
en,0.1568627450980392,0,Spanish
todas,0.1568627450980392,0,Spanish
sus,0.125,0,Spanish
formas,0.041666666666666664,0.043478260869565216,Italian
Artículo,0.85,0,Spanish
5,0.85,0,Spanish
Nadie,0.2222222222222222,0.007575757575757576,Spanish
será,0.027522935779816515,0,Spanish
sometido,0.1951219512195122,0,Spanish
a,0.1951219512195122,0,Spanish
torturas,0.034482758620689655,0,Spanish
ni,0.034482758620689655,0,Spanish
a,0.034482758620689655,0,Spanish
penas,0.0136986301369863,0.03278688524590164,Italian
o,0.0136986301369863,0.03278688524590164,Italian
tratos,0.20689655172413793,0,Spanish
crueles,0.43333333333333335,0.0425531914893617,Spanish
inhumanos,0.36,0.12195121951219512,Spanish
o,0.36,0.12195121951219512,Spanish
degradantes,0.09523809523809523,0.020833333333333332,Spanish
Artículo,0.85,0,Spanish
6,0.85,0,Spanish
Todo,0.2916666666666667,0,Spanish
ser,0.2558139534883721,0.4,Italian
humano,0.18604651162790697,0.08333333333333333,Spanish
tiene,0.15178571428571427,0.046875,Spanish
derecho,1.0,0,Spanish
en,1.0,0,Spanish
todas,0.1568627450980392,0,Spanish
partes,0.09523809523809523,0.020833333333333332,Spanish
al,0.09523809523809523,0.020833333333333332,Spanish
reconocimiento,0.2545454545454545,0.32727272727272727,Italian
de,0.2545454545454545,0.32727272727272727,Italian
su,0.2545454545454545,0.32727272727272727,Italian
personalidad,0.29411764705882354,0,Spanish
jurídica,0.3333333333333333,0.0975609756097561,Spanish
Artículo,0.85,0,Spanish
7,0.85,0,Spanish
Todos,0.3181818181818182,0,Spanish
son,0.45161290322580644,0.25,Spanish
iguales,0.43333333333333335,0.0425531914893617,Spanish
ante,0.4,0.4,Italian
la,0.4,0.4,Italian
ley,0.16666666666666666,0,Spanish
y,0.16666666666666666,0,Spanish
tienen,0.13793103448275862,0,Spanish
sin,0.15789473684210525,0.022222222222222223,Spanish
distinción,1.0,0,Spanish
derecho,1.0,0,Spanish
a,1.0,0,Spanish
igual,0.9333333333333333,0.41379310344827586,Spanish
protección,1.0,0,Spanish
de,1.0,0,Spanish
la,1.0,0,Spanish
ley,0.16666666666666666,0,Spanish
Todos,0.3181818181818182,0,Spanish
tienen,0.13793103448275862,0,Spanish
derecho,1.0,0,Spanish
a,1.0,0,Spanish
igual,0.9333333333333333,0.41379310344827586,Spanish
protección,1.0,0,Spanish
contra,0.625,0.2727272727272727,Spanish
toda,0.5833333333333334,0.3333333333333333,Spanish
discriminación,1.0,0,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
infrinja,0.3333333333333333,0,Spanish
esta,0.2916666666666667,0.4857142857142857,Italian
Declaración,1.0,0,Spanish
y,1.0,0,Spanish
contra,0.625,0.2727272727272727,Spanish
toda,0.5833333333333334,0.3333333333333333,Spanish
provocación,1.0,0,Spanish
a,1.0,0,Spanish
tal,0.1282051282051282,0.10909090909090909,Spanish
discriminación,1.0,0,Spanish
Artículo,0.85,0,Spanish
8,0.85,0,Spanish
Toda,0.5833333333333334,0.3333333333333333,Spanish
persona,0.3076923076923077,0.09009009009009009,Spanish
tiene,0.15178571428571427,0.046875,Spanish
derecho,1.0,0,Spanish
a,1.0,0,Spanish
un,1.0,0,Spanish
recurso,0.6,0.4666666666666667,Spanish
efectivo,0.3333333333333333,0.125,Spanish
ante,0.4,0.4,Italian
los,0.5306122448979592,0.03225806451612903,Spanish
tribunales,0.43333333333333335,0.0425531914893617,Spanish
nacionales,0.43333333333333335,0.0425531914893617,Spanish
competentes,0.09523809523809523,0.020833333333333332,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
la,0.7692307692307693,0.5294117647058824,Spanish
ampare,0.01694915254237288,0.11320754716981132,Italian
contra,0.625,0.2727272727272727,Spanish
actos,0.20689655172413793,0,Spanish
que,0.7692307692307693,0.5294117647058824,Spanish
violen,0.13333333333333333,0,Spanish
sus,0.125,0,Spanish
derechos,0.375,0,Spanish
fundamentales,0.43333333333333335,0.0425531914893617,Spanish
reconocidos,0.3181818181818182,0,Spanish
por,0.5833333333333334,0.13333333333333333,Spanish
la,0.5833333333333334,0.13333333333333333,Spanish
constitución,1.0,0,Spanish
o,1.0,0,Spanish
por,0.5833333333333334,0.13333333333333333,Spanish
la,0.5833333333333334,0.13333333333333333,Spanish
ley,0.16666666666666666,0,Spanish
Artículo,0.85,0,Spanish
9,0.85,0,Spanish
Nadie,0.2222222222222222,0.007575757575757576,Spanish
podrá,1.0,0,Spanish
ser,0.2558139534883721,0.4,Italian
arbitrariamente,0.4,0.4,Italian
detenido,0.1951219512195122,0,Spanish
preso,0.0379746835443038,0,Spanish
ni,0.0379746835443038,0,Spanish
desterrado,0.2857142857142857,0,Spanish
Artículo,0.85,0,Spanish
10,0.85,0,Spanish
Toda,0.5833333333333334,0.3333333333333333,Spanish
