Word,Probability 1,Probability 2,Predicted Language
compelido,0.1414790996784566,0.043478260869565216,Spanish
al,0.10746812386156648,0.1383177570093458,Italian
supremo,0.12878787878787878,0.12264150943396226,Spanish
recurso,0.09011627906976744,0.125,Italian
de,0.47266881028938906,0.2318840579710145,Spanish
la,0.25,0.18654434250764526,Spanish
rebelión,0.9347826086956522,0,Spanish
contra,0.16714697406340057,0.13496932515337423,Spanish
la,0.25,0.18654434250764526,Spanish
tiranía,0.0967741935483871,0,Spanish
y,0.0967741935483871,0,Spanish
la,0.25,0.18654434250764526,Spanish
opresión,0.9347826086956522,0,Spanish
Considerando,0.1414790996784566,0.043478260869565216,Spanish
también,0.3333333333333333,0,Spanish
esencial,0.10746812386156648,0.1383177570093458,Italian
promover,0.1719242902208202,0.14209591474245115,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
desarrollo,0.1801470588235294,0.09480122324159021,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
relaciones,0.12460567823343849,0.0905861456483126,Spanish
amistosas,0.0692167577413479,0.024299065420560748,Spanish
entre,0.2478386167146974,0.19325153374233128,Spanish
las,0.0692167577413479,0.024299065420560748,Spanish
naciones,0.12460567823343849,0.0905861456483126,Spanish
Considerando,0.1414790996784566,0.043478260869565216,Spanish
que,0.15934065934065933,0.047619047619047616,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
pueblos,0.19868995633187772,0.03913894324853229,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
las,0.0692167577413479,0.024299065420560748,Spanish
Naciones,0.12460567823343849,0.0905861456483126,Spanish
Unidas,0.0692167577413479,0.024299065420560748,Spanish
han,0.07832422586520947,0.08971962616822429,Italian
reafirmado,0.1414790996784566,0.043478260869565216,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
la,0.25,0.18654434250764526,Spanish
Carta,0.16738197424892703,0.13349514563106796,Spanish
su,0.06976744186046512,0.09765625,Italian
fe,0.18518518518518517,0.22857142857142856,Italian
en,0.17665615141955837,0.11367673179396093,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
fundamentales,0.12460567823343849,0.0905861456483126,Spanish
del,0.07570977917981073,0.09591474245115453,Italian
hombre,0.2478386167146974,0.19325153374233128,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
la,0.25,0.18654434250764526,Spanish
dignidad,0.10200364298724955,0.03551401869158879,Spanish
y,0.10200364298724955,0.03551401869158879,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
valor,0.06768558951965066,0.0547945205479452,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
la,0.25,0.18654434250764526,Spanish
persona,0.18387909319899245,0.14186046511627906,Spanish
humana,0.18387909319899245,0.14186046511627906,Spanish
y,0.18387909319899245,0.14186046511627906,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
la,0.25,0.18654434250764526,Spanish
igualdad,0.10200364298724955,0.03551401869158879,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
hombres,0.12460567823343849,0.0905861456483126,Spanish
y,0.12460567823343849,0.0905861456483126,Spanish
mujeres,0.12460567823343849,0.0905861456483126,Spanish
;,0.12460567823343849,0.0905861456483126,Spanish
y,0.12460567823343849,0.0905861456483126,Spanish
se,0.125,0.13671875,Italian
han,0.07832422586520947,0.08971962616822429,Italian
declarado,0.1414790996784566,0.043478260869565216,Spanish
resueltos,0.19868995633187772,0.03913894324853229,Spanish
a,0.19868995633187772,0.03913894324853229,Spanish
promover,0.1719242902208202,0.14209591474245115,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
progreso,0.09011627906976744,0.125,Italian
social,0.10746812386156648,0.1383177570093458,Italian
y,0.10746812386156648,0.1383177570093458,Italian
a,0.10746812386156648,0.1383177570093458,Italian
elevar,0.10746812386156648,0.09906542056074766,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
nivel,0.07570977917981073,0.09591474245115453,Italian
de,0.47266881028938906,0.2318840579710145,Spanish
vida,0.1639871382636656,0.09057971014492754,Spanish
dentro,0.07780979827089338,0.08588957055214724,Italian
de,0.47266881028938906,0.2318840579710145,Spanish
un,0.18681318681318682,0.2328042328042328,Italian
concepto,0.24892703862660945,0.21844660194174756,Spanish
más,0.2,0,Spanish
amplio,0.09473684210526316,0.07816711590296496,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
la,0.25,0.18654434250764526,Spanish
libertad,0.10200364298724955,0.03551401869158879,Spanish
Considerando,0.1414790996784566,0.043478260869565216,Spanish
que,0.15934065934065933,0.047619047619047616,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
Estados,0.19868995633187772,0.03913894324853229,Spanish
Miembros,0.19868995633187772,0.03913894324853229,Spanish
se,0.125,0.13671875,Italian
han,0.07832422586520947,0.08971962616822429,Italian
comprometido,0.1414790996784566,0.043478260869565216,Spanish
a,0.1414790996784566,0.043478260869565216,Spanish
asegurar,0.10746812386156648,0.09906542056074766,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
cooperación,0.9347826086956522,0,Spanish
con,0.1703056768558952,0.2172211350293542,Italian
la,0.25,0.18654434250764526,Spanish
Organización,0.9347826086956522,0,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
las,0.0692167577413479,0.024299065420560748,Spanish
Naciones,0.12460567823343849,0.0905861456483126,Spanish
Unidas,0.0692167577413479,0.024299065420560748,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
respeto,0.24892703862660945,0.21844660194174756,Spanish
universal,0.10746812386156648,0.1383177570093458,Italian
y,0.10746812386156648,0.1383177570093458,Italian
efectivo,0.23529411764705882,0.12307692307692308,Spanish
a,0.23529411764705882,0.12307692307692308,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
libertades,0.12460567823343849,0.0905861456483126,Spanish
fundamentales,0.12460567823343849,0.0905861456483126,Spanish
del,0.07570977917981073,0.09591474245115453,Italian
hombre,0.2478386167146974,0.19325153374233128,Spanish
y,0.2478386167146974,0.19325153374233128,Spanish
Considerando,0.1414790996784566,0.043478260869565216,Spanish
que,0.15934065934065933,0.047619047619047616,Spanish
una,0.18387909319899245,0.14186046511627906,Spanish
concepción,0.9347826086956522,0,Spanish
común,0.5,0,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
estos,0.19868995633187772,0.03913894324853229,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
libertades,0.12460567823343849,0.0905861456483126,Spanish
es,0.12460567823343849,0.0905861456483126,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
la,0.25,0.18654434250764526,Spanish
mayor,0.06768558951965066,0.0547945205479452,Spanish
importancia,0.08157894736842106,0.05525606469002695,Spanish
para,0.16714697406340057,0.13496932515337423,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
pleno,0.06297229219143577,0.09534883720930233,Italian
cumplimiento,0.24892703862660945,0.21844660194174756,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
dicho,0.6779661016949152,0,Spanish
compromiso,0.09011627906976744,0.125,Italian
La,0,0,Italian
Asamblea,0.011041009463722398,0.015985790408525755,Italian
General,0.10746812386156648,0.1383177570093458,Italian
Proclama,0.18181818181818182,0.2169811320754717,Italian
la,0.25,0.18654434250764526,Spanish
presente,0.18025751072961374,0.11650485436893204,Spanish
Declaración,0.9347826086956522,0,Spanish
Universal,0.10746812386156648,0.1383177570093458,Italian
de,0.47266881028938906,0.2318840579710145,Spanish
Derechos,0.19868995633187772,0.03913894324853229,Spanish
Humanos,0.19868995633187772,0.03913894324853229,Spanish
como,0.12878787878787878,0.12264150943396226,Spanish
ideal,0.10746812386156648,0.1383177570093458,Italian
común,0.5,0,Spanish
por,0.06768558951965066,0.0547945205479452,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
que,0.15934065934065933,0.047619047619047616,Spanish
todos,0.19868995633187772,0.03913894324853229,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
pueblos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
naciones,0.12460567823343849,0.0905861456483126,Spanish
deben,0.17665615141955837,0.11367673179396093,Spanish
esforzarse,0.125,0.13671875,Italian
a,0.125,0.13671875,Italian
fin,0.09210526315789473,0.10377358490566038,Italian
de,0.47266881028938906,0.2318840579710145,Spanish
que,0.15934065934065933,0.047619047619047616,Spanish
tanto,0.24892703862660945,0.21844660194174756,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
individuos,0.19868995633187772,0.03913894324853229,Spanish
como,0.12878787878787878,0.12264150943396226,Spanish
las,0.0692167577413479,0.024299065420560748,Spanish
instituciones,0.12460567823343849,0.0905861456483126,Spanish
inspirándose,0.125,0.13671875,Italian
constantemente,0.18025751072961374,0.11650485436893204,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
ella,0.25,0.18654434250764526,Spanish
promuevan,0.07832422586520947,0.08971962616822429,Italian
mediante,0.18025751072961374,0.11650485436893204,Spanish
la,0.25,0.18654434250764526,Spanish
enseñanza,0.7142857142857143,0.32051282051282054,Spanish
y,0.7142857142857143,0.32051282051282054,Spanish
la,0.25,0.18654434250764526,Spanish
educación,0.9347826086956522,0,Spanish
el,0.07570977917981073,0.09591474245115453,Italian
respeto,0.24892703862660945,0.21844660194174756,Spanish
a,0.24892703862660945,0.21844660194174756,Spanish
estos,0.19868995633187772,0.03913894324853229,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
libertades,0.12460567823343849,0.0905861456483126,Spanish
y,0.12460567823343849,0.0905861456483126,Spanish
aseguren,0.17665615141955837,0.11367673179396093,Spanish
por,0.06768558951965066,0.0547945205479452,Spanish
medidas,0.0692167577413479,0.024299065420560748,Spanish
progresivas,0.0692167577413479,0.024299065420560748,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
carácter,0.1719242902208202,0.14209591474245115,Spanish
nacional,0.10746812386156648,0.1383177570093458,Italian
e,0.10746812386156648,0.1383177570093458,Italian
internacional,0.10746812386156648,0.1383177570093458,Italian
su,0.06976744186046512,0.09765625,Italian
reconocimiento,0.24892703862660945,0.21844660194174756,Spanish
y,0.24892703862660945,0.21844660194174756,Spanish
aplicación,0.9347826086956522,0,Spanish
universales,0.12460567823343849,0.0905861456483126,Spanish
y,0.12460567823343849,0.0905861456483126,Spanish
efectivos,0.19868995633187772,0.03913894324853229,Spanish
tanto,0.24892703862660945,0.21844660194174756,Spanish
entre,0.2478386167146974,0.19325153374233128,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
pueblos,0.19868995633187772,0.03913894324853229,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
Estados,0.19868995633187772,0.03913894324853229,Spanish
Miembros,0.19868995633187772,0.03913894324853229,Spanish
como,0.12878787878787878,0.12264150943396226,Spanish
entre,0.2478386167146974,0.19325153374233128,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
territorios,0.19868995633187772,0.03913894324853229,Spanish
colocados,0.19868995633187772,0.03913894324853229,Spanish
bajo,0.11764705882352941,0,Spanish
su,0.06976744186046512,0.09765625,Italian
jurisdicción,0.9347826086956522,0,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
1,0.1801470588235294,0.09480122324159021,Spanish
Todos,0.19868995633187772,0.03913894324853229,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
seres,0.12460567823343849,0.0905861456483126,Spanish
humanos,0.19868995633187772,0.03913894324853229,Spanish
nacen,0.17665615141955837,0.11367673179396093,Spanish
libres,0.12460567823343849,0.0905861456483126,Spanish
e,0.12460567823343849,0.0905861456483126,Spanish
iguales,0.12460567823343849,0.0905861456483126,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
dignidad,0.10200364298724955,0.03551401869158879,Spanish
y,0.10200364298724955,0.03551401869158879,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
dotados,0.19868995633187772,0.03913894324853229,Spanish
como,0.12878787878787878,0.12264150943396226,Spanish
están,0.2,0,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
razón,0.9347826086956522,0,Spanish
y,0.9347826086956522,0,Spanish
conciencia,0.08157894736842106,0.05525606469002695,Spanish
deben,0.17665615141955837,0.11367673179396093,Spanish
comportarse,0.125,0.13671875,Italian
fraternalmente,0.18025751072961374,0.11650485436893204,Spanish
los,0.19868995633187772,0.03913894324853229,Spanish
unos,0.19868995633187772,0.03913894324853229,Spanish
con,0.1703056768558952,0.2172211350293542,Italian
los,0.19868995633187772,0.03913894324853229,Spanish
otros,0.19868995633187772,0.03913894324853229,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
2,0.1801470588235294,0.09480122324159021,Spanish
Toda,0.1639871382636656,0.09057971014492754,Spanish
persona,0.18387909319899245,0.14186046511627906,Spanish
tiene,0.07304785894206549,0.15348837209302327,Italian
los,0.19868995633187772,0.03913894324853229,Spanish
derechos,0.19868995633187772,0.03913894324853229,Spanish
y,0.19868995633187772,0.03913894324853229,Spanish
libertades,0.12460567823343849,0.0905861456483126,Spanish
proclamados,0.19868995633187772,0.03913894324853229,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
esta,0.16738197424892703,0.13349514563106796,Spanish
Declaración,0.9347826086956522,0,Spanish
sin,0.09210526315789473,0.10377358490566038,Italian
distinción,0.9347826086956522,0,Spanish
alguna,0.18387909319899245,0.14186046511627906,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
raza,0.7142857142857143,0.32051282051282054,Spanish
color,0.06768558951965066,0.0547945205479452,Spanish
sexo,0.5,0,Spanish
idioma,0.18181818181818182,0.2169811320754717,Italian
religión,0.9347826086956522,0,Spanish
opinión,0.9347826086956522,0,Spanish
política,0.07462686567164178,0.05813953488372093,Spanish
o,0.07462686567164178,0.05813953488372093,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
cualquier,0.1719242902208202,0.14209591474245115,Spanish
otra,0.16714697406340057,0.13496932515337423,Spanish
índole,0.11029411764705882,0.1437308868501529,Italian
origen,0.17665615141955837,0.11367673179396093,Spanish
nacional,0.10746812386156648,0.1383177570093458,Italian
o,0.10746812386156648,0.1383177570093458,Italian
social,0.10746812386156648,0.1383177570093458,Italian
posición,0.9347826086956522,0,Spanish
económica,0.07462686567164178,0.05813953488372093,Spanish
nacimiento,0.24892703862660945,0.21844660194174756,Spanish
o,0.24892703862660945,0.21844660194174756,Spanish
cualquier,0.1719242902208202,0.14209591474245115,Spanish
otra,0.16714697406340057,0.13496932515337423,Spanish
condición,0.9347826086956522,0,Spanish
Además,0.2,0,Spanish
no,0.06297229219143577,0.09534883720930233,Italian
se,0.125,0.13671875,Italian
hará,0.037463976945244955,0,Spanish
distinción,0.9347826086956522,0,Spanish
alguna,0.18387909319899245,0.14186046511627906,Spanish
fundada,0.1639871382636656,0.09057971014492754,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
la,0.25,0.18654434250764526,Spanish
condición,0.9347826086956522,0,Spanish
política,0.07462686567164178,0.05813953488372093,Spanish
jurídica,0.07462686567164178,0.05813953488372093,Spanish
o,0.07462686567164178,0.05813953488372093,Spanish
internacional,0.10746812386156648,0.1383177570093458,Italian
del,0.07570977917981073,0.09591474245115453,Italian
país,0.16129032258064516,0,Spanish
o,0.16129032258064516,0,Spanish
territorio,0.09473684210526316,0.07816711590296496,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
cuya,0.0392156862745098,0,Spanish
jurisdicción,0.9347826086956522,0,Spanish
dependa,0.1639871382636656,0.09057971014492754,Spanish
una,0.18387909319899245,0.14186046511627906,Spanish
persona,0.18387909319899245,0.14186046511627906,Spanish
tanto,0.24892703862660945,0.21844660194174756,Spanish
si,0.055232558139534885,0.17578125,Italian
se,0.125,0.13671875,Italian
trata,0.16738197424892703,0.13349514563106796,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
un,0.18681318681318682,0.2328042328042328,Italian
país,0.16129032258064516,0,Spanish
independiente,0.18025751072961374,0.11650485436893204,Spanish
como,0.12878787878787878,0.12264150943396226,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
un,0.18681318681318682,0.2328042328042328,Italian
territorio,0.09473684210526316,0.07816711590296496,Spanish
bajo,0.11764705882352941,0,Spanish
administración,0.9347826086956522,0,Spanish
fiduciaria,0.08157894736842106,0.05525606469002695,Spanish
no,0.06297229219143577,0.09534883720930233,Italian
autónomo,0.12878787878787878,0.12264150943396226,Spanish
o,0.12878787878787878,0.12264150943396226,Spanish
sometido,0.1414790996784566,0.043478260869565216,Spanish
a,0.1414790996784566,0.043478260869565216,Spanish
cualquier,0.1719242902208202,0.14209591474245115,Spanish
otra,0.16714697406340057,0.13496932515337423,Spanish
limitación,0.9347826086956522,0,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
soberanía,0.0967741935483871,0,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
3,0.1801470588235294,0.09480122324159021,Spanish
Todo,0.1414790996784566,0.043478260869565216,Spanish
individuo,0.01098901098901099,0.1746031746031746,Italian
tiene,0.07304785894206549,0.15348837209302327,Italian
derecho,0.6779661016949152,0,Spanish
a,0.6779661016949152,0,Spanish
la,0.25,0.18654434250764526,Spanish
vida,0.1639871382636656,0.09057971014492754,Spanish
a,0.1639871382636656,0.09057971014492754,Spanish
la,0.25,0.18654434250764526,Spanish
libertad,0.10200364298724955,0.03551401869158879,Spanish
y,0.10200364298724955,0.03551401869158879,Spanish
a,0.10200364298724955,0.03551401869158879,Spanish
la,0.25,0.18654434250764526,Spanish
seguridad,0.10200364298724955,0.03551401869158879,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
su,0.06976744186046512,0.09765625,Italian
persona,0.18387909319899245,0.14186046511627906,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
4,0.1801470588235294,0.09480122324159021,Spanish
Nadie,0.12105263157894737,0.022911051212938006,Spanish
estará,0.037463976945244955,0,Spanish
sometido,0.1414790996784566,0.043478260869565216,Spanish
a,0.1414790996784566,0.043478260869565216,Spanish
esclavitud,0.016483516483516484,0.010582010582010581,Spanish
ni,0.06297229219143577,0.14186046511627906,Italian
a,0.06297229219143577,0.14186046511627906,Italian
servidumbre,0.2478386167146974,0.19325153374233128,Spanish
;,0.2478386167146974,0.19325153374233128,Spanish
la,0.25,0.18654434250764526,Spanish
esclavitud,0.016483516483516484,0.010582010582010581,Spanish
y,0.016483516483516484,0.010582010582010581,Spanish
la,0.25,0.18654434250764526,Spanish
trata,0.16738197424892703,0.13349514563106796,Spanish
de,0.47266881028938906,0.2318840579710145,Spanish
esclavos,0.19868995633187772,0.03913894324853229,Spanish
están,0.2,0,Spanish
prohibidas,0.0692167577413479,0.024299065420560748,Spanish
en,0.17665615141955837,0.11367673179396093,Spanish
todas,0.0692167577413479,0.024299065420560748,Spanish
sus,0.04945054945054945,0.026455026455026454,Spanish
formas,0.0692167577413479,0.024299065420560748,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
5,0.1801470588235294,0.09480122324159021,Spanish
Nadie,0.12105263157894737,0.022911051212938006,Spanish
será,0.037463976945244955,0,Spanish
sometido,0.1414790996784566,0.043478260869565216,Spanish
a,0.1414790996784566,0.043478260869565216,Spanish
torturas,0.0692167577413479,0.024299065420560748,Spanish
ni,0.06297229219143577,0.14186046511627906,Italian
a,0.06297229219143577,0.14186046511627906,Italian
penas,0.0692167577413479,0.024299065420560748,Spanish
o,0.0692167577413479,0.024299065420560748,Spanish
tratos,0.19868995633187772,0.03913894324853229,Spanish
crueles,0.12460567823343849,0.0905861456483126,Spanish
inhumanos,0.19868995633187772,0.03913894324853229,Spanish
o,0.19868995633187772,0.03913894324853229,Spanish
degradantes,0.12460567823343849,0.0905861456483126,Spanish
Artículo,0.1801470588235294,0.09480122324159021,Spanish
6,0.1801470588235294,0.09480122324159021,Spanish
