Word,Probability 1,Probability 2,Predicted Language
que,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
méconnaissance,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
le,0.1402303495655688,0.12300545344374873,French
mépris,0.07678318852293392,0.051100787719652596,French
des,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
ont,0.08971509395837543,0.09472833770955362,English
conduit,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
des,0.07678318852293392,0.051100787719652596,French
actes,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
barbarie,0.1402303495655688,0.12300545344374873,French
qui,0.07880379874722167,0.07978186225005049,English
révoltent,0.08971509395837543,0.09472833770955362,English
la,0.07294402909678722,0.08402342961017976,English
conscience,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
humanité,0.025257627803596687,0,French
et,0.08971509395837543,0.09472833770955362,English
que,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
avènement,0.08971509395837543,0.09472833770955362,English
d,0.0464740351586179,0.03676025045445364,French
un,0.08122853101636694,0.08563926479499091,English
monde,0.1402303495655688,0.12300545344374873,French
où,0.0008082440897150939,0,French
les,0.07678318852293392,0.051100787719652596,French
êtres,0.07678318852293392,0.051100787719652596,French
humains,0.07678318852293392,0.051100787719652596,French
seront,0.08971509395837543,0.09472833770955362,English
libres,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
parler,0.06526571024449383,0.07129872752979197,English
et,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
croire,0.1402303495655688,0.12300545344374873,French
libérés,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
terreur,0.06526571024449383,0.07129872752979197,English
et,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
misère,0.1402303495655688,0.12300545344374873,French
a,0.07294402909678722,0.08402342961017976,English
été,0.025257627803596687,0,French
proclamé,0.025257627803596687,0,French
comme,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
plus,0.07678318852293392,0.051100787719652596,French
haute,0.1402303495655688,0.12300545344374873,French
aspiration,0.08122853101636694,0.08563926479499091,English
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
Considérant,0.08971509395837543,0.09472833770955362,English
qu,0.05213174378662356,0.02201575439305191,French
il,0.05778945241462922,0.04483942637850939,French
est,0.08971509395837543,0.09472833770955362,English
essentiel,0.05778945241462922,0.04483942637850939,French
que,0.1402303495655688,0.12300545344374873,French
les,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
soient,0.08971509395837543,0.09472833770955362,English
protégés,0.07678318852293392,0.051100787719652596,French
par,0.06526571024449383,0.07129872752979197,English
un,0.08122853101636694,0.08563926479499091,English
régime,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
droit,0.08971509395837543,0.09472833770955362,English
pour,0.06526571024449383,0.07129872752979197,English
que,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
ne,0.1402303495655688,0.12300545344374873,French
soit,0.08971509395837543,0.09472833770955362,English
pas,0.07678318852293392,0.051100787719652596,French
contraint,0.08971509395837543,0.09472833770955362,English
en,0.08122853101636694,0.08563926479499091,English
suprême,0.1402303495655688,0.12300545344374873,French
recours,0.07678318852293392,0.051100787719652596,French
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
révolte,0.1402303495655688,0.12300545344374873,French
contre,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
tyrannie,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
l,0.05778945241462922,0.04483942637850939,French
oppression,0.08122853101636694,0.08563926479499091,English
Considérant,0.08971509395837543,0.09472833770955362,English
qu,0.05213174378662356,0.02201575439305191,French
il,0.05778945241462922,0.04483942637850939,French
est,0.08971509395837543,0.09472833770955362,English
essentiel,0.05778945241462922,0.04483942637850939,French
d,0.0464740351586179,0.03676025045445364,French
encourager,0.06526571024449383,0.07129872752979197,English
le,0.1402303495655688,0.12300545344374873,French
développement,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
relations,0.07678318852293392,0.051100787719652596,French
amicales,0.07678318852293392,0.051100787719652596,French
entre,0.1402303495655688,0.12300545344374873,French
nations,0.07678318852293392,0.051100787719652596,French
Considérant,0.08971509395837543,0.09472833770955362,English
que,0.1402303495655688,0.12300545344374873,French
dans,0.07678318852293392,0.051100787719652596,French
la,0.07294402909678722,0.08402342961017976,English
Charte,0.1402303495655688,0.12300545344374873,French
les,0.07678318852293392,0.051100787719652596,French
peuples,0.07678318852293392,0.051100787719652596,French
des,0.07678318852293392,0.051100787719652596,French
Nations,0.07678318852293392,0.051100787719652596,French
Unies,0.07678318852293392,0.051100787719652596,French
ont,0.08971509395837543,0.09472833770955362,English
proclamé,0.025257627803596687,0,French
à,0.005859769650434431,0,French
nouveau,0.05213174378662356,0.02201575439305191,French
leur,0.06526571024449383,0.07129872752979197,English
foi,0.07880379874722167,0.07978186225005049,English
dans,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
fondamentaux,0.003637098403717923,0.0004039587962027873,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
dans,0.07678318852293392,0.051100787719652596,French
la,0.07294402909678722,0.08402342961017976,English
dignité,0.025257627803596687,0,French
et,0.08971509395837543,0.09472833770955362,English
la,0.07294402909678722,0.08402342961017976,English
valeur,0.06526571024449383,0.07129872752979197,English
de,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
personne,0.1402303495655688,0.12300545344374873,French
humaine,0.1402303495655688,0.12300545344374873,French
dans,0.07678318852293392,0.051100787719652596,French
l,0.05778945241462922,0.04483942637850939,French
égalité,0.025257627803596687,0,French
des,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
des,0.07678318852293392,0.051100787719652596,French
hommes,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
des,0.07678318852293392,0.051100787719652596,French
femmes,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
qu,0.05213174378662356,0.02201575439305191,French
ils,0.07678318852293392,0.051100787719652596,French
se,0.1402303495655688,0.12300545344374873,French
sont,0.08971509395837543,0.09472833770955362,English
déclarés,0.07678318852293392,0.051100787719652596,French
résolus,0.07678318852293392,0.051100787719652596,French
à,0.005859769650434431,0,French
favoriser,0.06526571024449383,0.07129872752979197,English
le,0.1402303495655688,0.12300545344374873,French
progrès,0.07678318852293392,0.051100787719652596,French
social,0.05778945241462922,0.04483942637850939,French
et,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
instaurer,0.06526571024449383,0.07129872752979197,English
de,0.1402303495655688,0.12300545344374873,French
meilleures,0.07678318852293392,0.051100787719652596,French
conditions,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
vie,0.1402303495655688,0.12300545344374873,French
dans,0.07678318852293392,0.051100787719652596,French
une,0.1402303495655688,0.12300545344374873,French
liberté,0.025257627803596687,0,French
plus,0.07678318852293392,0.051100787719652596,French
grande,0.1402303495655688,0.12300545344374873,French
Considérant,0.08971509395837543,0.09472833770955362,English
que,0.1402303495655688,0.12300545344374873,French
les,0.07678318852293392,0.051100787719652596,French
Etats,0.07678318852293392,0.051100787719652596,French
Membres,0.07678318852293392,0.051100787719652596,French
se,0.1402303495655688,0.12300545344374873,French
sont,0.08971509395837543,0.09472833770955362,English
engagés,0.07678318852293392,0.051100787719652596,French
à,0.005859769650434431,0,French
assurer,0.06526571024449383,0.07129872752979197,English
en,0.08122853101636694,0.08563926479499091,English
coopération,0.08122853101636694,0.08563926479499091,English
avec,0.03475449585774904,0.03029690971520905,French
l,0.05778945241462922,0.04483942637850939,French
Organisation,0.08122853101636694,0.08563926479499091,English
des,0.07678318852293392,0.051100787719652596,French
Nations,0.07678318852293392,0.051100787719652596,French
Unies,0.07678318852293392,0.051100787719652596,French
le,0.1402303495655688,0.12300545344374873,French
respect,0.08971509395837543,0.09472833770955362,English
universel,0.05778945241462922,0.04483942637850939,French
et,0.08971509395837543,0.09472833770955362,English
effectif,0.006870074762578299,0.02443950717026863,English
des,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
des,0.07678318852293392,0.051100787719652596,French
libertés,0.07678318852293392,0.051100787719652596,French
fondamentales,0.07678318852293392,0.051100787719652596,French
Considérant,0.08971509395837543,0.09472833770955362,English
qu,0.05213174378662356,0.02201575439305191,French
une,0.1402303495655688,0.12300545344374873,French
conception,0.08122853101636694,0.08563926479499091,English
commune,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
ces,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
libertés,0.07678318852293392,0.051100787719652596,French
est,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
plus,0.07678318852293392,0.051100787719652596,French
haute,0.1402303495655688,0.12300545344374873,French
importance,0.1402303495655688,0.12300545344374873,French
pour,0.06526571024449383,0.07129872752979197,English
remplir,0.06526571024449383,0.07129872752979197,English
pleinement,0.08971509395837543,0.09472833770955362,English
cet,0.08971509395837543,0.09472833770955362,English
engagement,0.08971509395837543,0.09472833770955362,English
L,0,0,English
Assemblée,0.1402303495655688,0.12300545344374873,French
générale,0.1402303495655688,0.12300545344374873,French
Proclame,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
présente,0.1402303495655688,0.12300545344374873,French
Déclaration,0.08122853101636694,0.08563926479499091,English
universelle,0.1402303495655688,0.12300545344374873,French
des,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
homme,0.1402303495655688,0.12300545344374873,French
comme,0.1402303495655688,0.12300545344374873,French
l,0.05778945241462922,0.04483942637850939,French
idéal,0.05778945241462922,0.04483942637850939,French
commun,0.08122853101636694,0.08563926479499091,English
à,0.005859769650434431,0,French
atteindre,0.1402303495655688,0.12300545344374873,French
par,0.06526571024449383,0.07129872752979197,English
tous,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
peuples,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
toutes,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
nations,0.07678318852293392,0.051100787719652596,French
afin,0.08122853101636694,0.08563926479499091,English
que,0.1402303495655688,0.12300545344374873,French
tous,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
individus,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
tous,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
organes,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
la,0.07294402909678722,0.08402342961017976,English
société,0.025257627803596687,0,French
ayant,0.08971509395837543,0.09472833770955362,English
cette,0.1402303495655688,0.12300545344374873,French
Déclaration,0.08122853101636694,0.08563926479499091,English
constamment,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
l,0.05778945241462922,0.04483942637850939,French
esprit,0.08971509395837543,0.09472833770955362,English
s,0.07678318852293392,0.051100787719652596,French
efforcent,0.08971509395837543,0.09472833770955362,English
par,0.06526571024449383,0.07129872752979197,English
l,0.05778945241462922,0.04483942637850939,French
enseignement,0.08971509395837543,0.09472833770955362,English
et,0.08971509395837543,0.09472833770955362,English
l,0.05778945241462922,0.04483942637850939,French
éducation,0.08122853101636694,0.08563926479499091,English
de,0.1402303495655688,0.12300545344374873,French
développer,0.06526571024449383,0.07129872752979197,English
le,0.1402303495655688,0.12300545344374873,French
respect,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
ces,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
libertés,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
d,0.0464740351586179,0.03676025045445364,French
en,0.08122853101636694,0.08563926479499091,English
assurer,0.06526571024449383,0.07129872752979197,English
par,0.06526571024449383,0.07129872752979197,English
des,0.07678318852293392,0.051100787719652596,French
mesures,0.07678318852293392,0.051100787719652596,French
progressives,0.07678318852293392,0.051100787719652596,French
d,0.0464740351586179,0.03676025045445364,French
ordre,0.1402303495655688,0.12300545344374873,French
national,0.05778945241462922,0.04483942637850939,French
et,0.08971509395837543,0.09472833770955362,English
international,0.05778945241462922,0.04483942637850939,French
la,0.07294402909678722,0.08402342961017976,English
reconnaissance,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
l,0.05778945241462922,0.04483942637850939,French
application,0.08122853101636694,0.08563926479499091,English
universelles,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
effectives,0.07678318852293392,0.051100787719652596,French
tant,0.08971509395837543,0.09472833770955362,English
parmi,0.07880379874722167,0.07978186225005049,English
les,0.07678318852293392,0.051100787719652596,French
populations,0.07678318852293392,0.051100787719652596,French
des,0.07678318852293392,0.051100787719652596,French
Etats,0.07678318852293392,0.051100787719652596,French
Membres,0.07678318852293392,0.051100787719652596,French
eux,0.003637098403717923,0.0004039587962027873,French
-,0,0,English
mêmes,0.07678318852293392,0.051100787719652596,French
que,0.1402303495655688,0.12300545344374873,French
parmi,0.07880379874722167,0.07978186225005049,English
celles,0.07678318852293392,0.051100787719652596,French
des,0.07678318852293392,0.051100787719652596,French
territoires,0.07678318852293392,0.051100787719652596,French
placés,0.07678318852293392,0.051100787719652596,French
sous,0.07678318852293392,0.051100787719652596,French
leur,0.06526571024449383,0.07129872752979197,English
juridiction,0.08122853101636694,0.08563926479499091,English
Article,0.1402303495655688,0.12300545344374873,French
premier,0.06526571024449383,0.07129872752979197,English
Tous,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
êtres,0.07678318852293392,0.051100787719652596,French
humains,0.07678318852293392,0.051100787719652596,French
naissent,0.08971509395837543,0.09472833770955362,English
libres,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
égaux,0.003637098403717923,0.0004039587962027873,French
en,0.08122853101636694,0.08563926479499091,English
dignité,0.025257627803596687,0,French
et,0.08971509395837543,0.09472833770955362,English
en,0.08122853101636694,0.08563926479499091,English
droits,0.07678318852293392,0.051100787719652596,French
Ils,0.07678318852293392,0.051100787719652596,French
sont,0.08971509395837543,0.09472833770955362,English
doués,0.07678318852293392,0.051100787719652596,French
de,0.1402303495655688,0.12300545344374873,French
raison,0.08122853101636694,0.08563926479499091,English
et,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
conscience,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
doivent,0.08971509395837543,0.09472833770955362,English
agir,0.06526571024449383,0.07129872752979197,English
les,0.07678318852293392,0.051100787719652596,French
uns,0.07678318852293392,0.051100787719652596,French
envers,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
autres,0.07678318852293392,0.051100787719652596,French
dans,0.07678318852293392,0.051100787719652596,French
un,0.08122853101636694,0.08563926479499091,English
esprit,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
fraternité,0.025257627803596687,0,French
Article,0.1402303495655688,0.12300545344374873,French
2,0.00040412204485754696,0.0004039587962027873,French
Chacun,0.08122853101636694,0.08563926479499091,English
peut,0.08971509395837543,0.09472833770955362,English
se,0.1402303495655688,0.12300545344374873,French
prévaloir,0.06526571024449383,0.07129872752979197,English
de,0.1402303495655688,0.12300545344374873,French
tous,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
droits,0.07678318852293392,0.051100787719652596,French
et,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
toutes,0.07678318852293392,0.051100787719652596,French
les,0.07678318852293392,0.051100787719652596,French
libertés,0.07678318852293392,0.051100787719652596,French
proclamés,0.07678318852293392,0.051100787719652596,French
dans,0.07678318852293392,0.051100787719652596,French
la,0.07294402909678722,0.08402342961017976,English
présente,0.1402303495655688,0.12300545344374873,French
Déclaration,0.08122853101636694,0.08563926479499091,English
sans,0.07678318852293392,0.051100787719652596,French
distinction,0.08122853101636694,0.08563926479499091,English
aucune,0.1402303495655688,0.12300545344374873,French
notamment,0.08971509395837543,0.09472833770955362,English
de,0.1402303495655688,0.12300545344374873,French
race,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
couleur,0.06526571024449383,0.07129872752979197,English
de,0.1402303495655688,0.12300545344374873,French
sexe,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
langue,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
religion,0.08122853101636694,0.08563926479499091,English
d,0.0464740351586179,0.03676025045445364,French
opinion,0.08122853101636694,0.08563926479499091,English
politique,0.1402303495655688,0.12300545344374873,French
ou,0.05213174378662356,0.02201575439305191,French
de,0.1402303495655688,0.12300545344374873,French
toute,0.1402303495655688,0.12300545344374873,French
autre,0.1402303495655688,0.12300545344374873,French
opinion,0.08122853101636694,0.08563926479499091,English
d,0.0464740351586179,0.03676025045445364,French
origine,0.1402303495655688,0.12300545344374873,French
nationale,0.1402303495655688,0.12300545344374873,French
ou,0.05213174378662356,0.02201575439305191,French
sociale,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
fortune,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
naissance,0.1402303495655688,0.12300545344374873,French
ou,0.05213174378662356,0.02201575439305191,French
de,0.1402303495655688,0.12300545344374873,French
toute,0.1402303495655688,0.12300545344374873,French
autre,0.1402303495655688,0.12300545344374873,French
situation,0.08122853101636694,0.08563926479499091,English
De,0.1402303495655688,0.12300545344374873,French
plus,0.07678318852293392,0.051100787719652596,French
il,0.05778945241462922,0.04483942637850939,French
ne,0.1402303495655688,0.12300545344374873,French
sera,0.07294402909678722,0.08402342961017976,English
fait,0.08971509395837543,0.09472833770955362,English
aucune,0.1402303495655688,0.12300545344374873,French
distinction,0.08122853101636694,0.08563926479499091,English
fondée,0.1402303495655688,0.12300545344374873,French
sur,0.06526571024449383,0.07129872752979197,English
le,0.1402303495655688,0.12300545344374873,French
statut,0.08971509395837543,0.09472833770955362,English
politique,0.1402303495655688,0.12300545344374873,French
juridique,0.1402303495655688,0.12300545344374873,French
ou,0.05213174378662356,0.02201575439305191,French
international,0.05778945241462922,0.04483942637850939,French
du,0.05213174378662356,0.02201575439305191,French
pays,0.07678318852293392,0.051100787719652596,French
ou,0.05213174378662356,0.02201575439305191,French
du,0.05213174378662356,0.02201575439305191,French
territoire,0.1402303495655688,0.12300545344374873,French
dont,0.08971509395837543,0.09472833770955362,English
une,0.1402303495655688,0.12300545344374873,French
personne,0.1402303495655688,0.12300545344374873,French
est,0.08971509395837543,0.09472833770955362,English
ressortissante,0.1402303495655688,0.12300545344374873,French
que,0.1402303495655688,0.12300545344374873,French
ce,0.1402303495655688,0.12300545344374873,French
pays,0.07678318852293392,0.051100787719652596,French
ou,0.05213174378662356,0.02201575439305191,French
territoire,0.1402303495655688,0.12300545344374873,French
soit,0.08971509395837543,0.09472833770955362,English
indépendant,0.08971509395837543,0.09472833770955362,English
sous,0.07678318852293392,0.051100787719652596,French
tutelle,0.1402303495655688,0.12300545344374873,French
non,0.08122853101636694,0.08563926479499091,English
autonome,0.1402303495655688,0.12300545344374873,French
ou,0.05213174378662356,0.02201575439305191,French
soumis,0.07678318852293392,0.051100787719652596,French
à,0.005859769650434431,0,French
une,0.1402303495655688,0.12300545344374873,French
limitation,0.08122853101636694,0.08563926479499091,English
quelconque,0.1402303495655688,0.12300545344374873,French
de,0.1402303495655688,0.12300545344374873,French
souveraineté,0.025257627803596687,0,French
Article,0.1402303495655688,0.12300545344374873,French
3,0.00040412204485754696,0.0004039587962027873,French
Tout,0.08971509395837543,0.09472833770955362,English
individu,0.05213174378662356,0.02201575439305191,French
a,0.07294402909678722,0.08402342961017976,English
droit,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
vie,0.1402303495655688,0.12300545344374873,French
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
liberté,0.025257627803596687,0,French
et,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
sûreté,0.025257627803596687,0,French
de,0.1402303495655688,0.12300545344374873,French
sa,0.07294402909678722,0.08402342961017976,English
personne,0.1402303495655688,0.12300545344374873,French
Article,0.1402303495655688,0.12300545344374873,French
4,0.00040412204485754696,0.0004039587962027873,French
Nul,0.05778945241462922,0.04483942637850939,French
ne,0.1402303495655688,0.12300545344374873,French
sera,0.07294402909678722,0.08402342961017976,English
tenu,0.05213174378662356,0.02201575439305191,French
en,0.08122853101636694,0.08563926479499091,English
esclavage,0.1402303495655688,0.12300545344374873,French
ni,0.07880379874722167,0.07978186225005049,English
en,0.08122853101636694,0.08563926479499091,English
servitude,0.1402303495655688,0.12300545344374873,French
;,0,0,English
l,0.05778945241462922,0.04483942637850939,French
esclavage,0.1402303495655688,0.12300545344374873,French
et,0.08971509395837543,0.09472833770955362,English
la,0.07294402909678722,0.08402342961017976,English
traite,0.1402303495655688,0.12300545344374873,French
des,0.07678318852293392,0.051100787719652596,French
esclaves,0.07678318852293392,0.051100787719652596,French
sont,0.08971509395837543,0.09472833770955362,English
interdits,0.07678318852293392,0.051100787719652596,French
sous,0.07678318852293392,0.051100787719652596,French
toutes,0.07678318852293392,0.051100787719652596,French
leurs,0.07678318852293392,0.051100787719652596,French
formes,0.07678318852293392,0.051100787719652596,French
Article,0.1402303495655688,0.12300545344374873,French
5,0.00040412204485754696,0.0004039587962027873,French
Nul,0.05778945241462922,0.04483942637850939,French
ne,0.1402303495655688,0.12300545344374873,French
sera,0.07294402909678722,0.08402342961017976,English
soumis,0.07678318852293392,0.051100787719652596,French
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
torture,0.1402303495655688,0.12300545344374873,French
ni,0.07880379874722167,0.07978186225005049,English
à,0.005859769650434431,0,French
des,0.07678318852293392,0.051100787719652596,French
peines,0.07678318852293392,0.051100787719652596,French
ou,0.05213174378662356,0.02201575439305191,French
traitements,0.07678318852293392,0.051100787719652596,French
cruels,0.07678318852293392,0.051100787719652596,French
inhumains,0.07678318852293392,0.051100787719652596,French
ou,0.05213174378662356,0.02201575439305191,French
dégradants,0.07678318852293392,0.051100787719652596,French
Article,0.1402303495655688,0.12300545344374873,French
6,0.00040412204485754696,0.0004039587962027873,French
Chacun,0.08122853101636694,0.08563926479499091,English
a,0.07294402909678722,0.08402342961017976,English
le,0.1402303495655688,0.12300545344374873,French
droit,0.08971509395837543,0.09472833770955362,English
à,0.005859769650434431,0,French
la,0.07294402909678722,0.08402342961017976,English
reconnaissance,0.1402303495655688,0.12300545344374873,French
en,0.08122853101636694,0.08563926479499091,English
tous,0.07678318852293392,0.051100787719652596,French
lieux,0.003637098403717923,0.0004039587962027873,French
de,0.1402303495655688,0.12300545344374873,French
sa,0.07294402909678722,0.08402342961017976,English
personnalité,0.025257627803596687,0,French
juridique,0.1402303495655688,0.12300545344374873,French
Article,0.1402303495655688,0.12300545344374873,French
7,0.00020206102242877348,0.0004039587962027873,English
Tous,0.07678318852293392,0.051100787719652596,French
sont,0.08971509395837543,0.09472833770955362,English
égaux,0.003637098403717923,0.0004039587962027873,French
devant,0.08971509395837543,0.09472833770955362,English
la,0.07294402909678722,0.08402342961017976,English
loi,0.07880379874722167,0.07978186225005049,English
et,0.08971509395837543,0.09472833770955362,English
ont,0.08971509395837543,0.09472833770955362,English
droit,0.08971509395837543,0.09472833770955362,English
sans,0.07678318852293392,0.051100787719652596,French
distinction,0.08122853101636694,0.08563926479499091,English
à,0.005859769650434431,0,French
une,0.1402303495655688,0.12300545344374873,French
égale,0.1402303495655688,0.12300545344374873,French
